park_code,species_code,record_status,occurrence,nativeness,abundance,seasonality,conservation_status,is_protected,raptor_sci_fam,is_raptor
GRSM,1114,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
GRSM,1118,Approved,Present,Native,Rare,Breeder,Under Review,True,,False
GRSM,1119,Approved,Not Present (False Report),Unknown,Unknown,Unknown,Least Concern,False,,False
GRSM,1121,Approved,Not Present (False Report),Unknown,Unknown,Unknown,Least Concern,False,,False
GRSM,1121,In Review,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRSM,1122,Approved,Not Present (False Report),Unknown,Unknown,Unknown,Least Concern,False,,False
GRSM,1124,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
GRSM,1125,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
GRSM,1127,Approved,Present,Native,Uncommon,Migratory,Species of Concern,True,,False
GRSM,1156,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,1157,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,1158,Approved,Present,Native,Occasional,Migratory,Species of Concern,True,,False
GRSM,0738,Approved,Present,Not Native,Rare,Resident,Least Concern,False,,False
GRSM,0866,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,0918,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
GRSM,0922,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,0965,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,0966,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,1039,Approved,Present,Not Native,Rare,Breeder,Least Concern,False,,False
GRSM,0298,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
GRSM,0299,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
GRSM,1055,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
GRSM,1056,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Species of Concern,True,,False
GRSM,1060,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,1078,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
GRSM,1084,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,0237,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,0238,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRSM,0243,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
GRSM,0244,Approved,Present,Native,Common,Migratory,Least Concern,False,,False
GRSM,0527,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,0962,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRSM,1090,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,0320,Approved,Not Present (False Report),Unknown,Unknown,Unknown,Least Concern,False,,False
GRSM,0320,Approved,Present,Native,Rare,Breeder,Species of Concern,True,,False
GRSM,0325,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,0412,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
GRSM,0415,Approved,Not Present,Native,Unknown,Unknown,Least Concern,False,,False
GRSM,0418,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRSM,0422,Approved,Present,Native,Occasional,Migratory,Species of Concern,True,,False
GRSM,0425,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,0673,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRSM,0939,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,1102,In Review,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRSM,1102,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
GRSM,1105,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRSM,1106,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
GRSM,1136,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,1138,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
GRSM,1143,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRSM,1146,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRSM,1148,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
GRSM,1151,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRSM,0094,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
GRSM,0094,In Review,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRSM,0095,Approved,Present,Native,Uncommon,Resident,Species of Concern,True,,False
GRSM,0127,Approved,Present,Native,Occasional,Migratory,Species of Concern,True,,False
GRSM,0172,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
GRSM,0404,Approved,Present,Native,Occasional,Migratory,Least Concern,False,,False
GRSM,0540,Approved,Not Present (False Report),Native,Unknown,Unknown,Least Concern,False,,False
GRSM,0693,Approved,Present,Native,Occasional,Breeder,Least Concern,False,,False
GRSM,0694,Approved,Not Present,Native,Unknown,Unknown,Species of Concern,True,,False
GRSM,0761,Approved,Not Present (False Report),Native,Unknown,Unknown,Species of Concern,True,,False
GRSM,0307,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRSM,0400,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
GRSM,0623,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRSM,0624,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
GRSM,0805,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Endangered,True,,False
GRSM,0809,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRSM,0816,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRSM,0980,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
GRSM,0850,Approved,Not Present (Historical Report),Native,Unknown,Unknown,Least Concern,False,,False
GRSM,0853,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
GRSM,0696,Approved,Not Present (Historical Report),Not Native,Unknown,Unknown,Least Concern,False,,False
GRSM,0012,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Strigidae,True
GRSM,0102,Approved,Present,Native,Occasional,Migratory,Species of Concern,True,Strigidae,True
GRSM,0104,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,Strigidae,True
GRSM,0143,Approved,Present,Native,Rare,Breeder,Least Concern,False,Strigidae,True
GRSM,0617,In Review,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,Strigidae,True
GRSM,0617,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Strigidae,True
GRSM,1034,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Strigidae,True
GRSM,1108,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,Tytonidae,True
GRSM,0775,Approved,Present,Native,Occasional,Migratory,Species of Concern,True,,False
GRTE,0001,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Accipitridae,True
GRTE,0002,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Accipitridae,True
GRTE,0005,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Accipitridae,True
GRTE,0089,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Accipitridae,True
GRTE,0156,Approved,Present,Native,Common,Breeder,Least Concern,False,Accipitridae,True
GRTE,0161,Approved,Present,Native,Uncommon,Migratory,Species of Concern,True,Accipitridae,True
GRTE,0162,Approved,Not Confirmed,Unknown,Unknown,Unknown,Species of Concern,True,Accipitridae,True
GRTE,0166,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,Accipitridae,True
GRTE,0167,Approved,Present,Native,Rare,Migratory,Least Concern,False,Accipitridae,True
GRTE,0169,Approved,Present,Native,Common,Breeder,Least Concern,False,Accipitridae,True
GRTE,0294,Approved,Present,Native,Common,Breeder,Species of Concern,True,Accipitridae,True
GRTE,0508,Approved,Present,Native,Common,Breeder,In Recovery,True,Accipitridae,True
GRTE,0234,Approved,Present,Native,Common,Breeder,Species of Concern,True,Cathartidae,True
GRTE,0724,Approved,Present,Native,Common,Breeder,Species of Concern,True,Pandionidae,True
GRTE,0030,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0052,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0053,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0055,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0056,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0058,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0059,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0062,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRTE,0067,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0108,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
GRTE,0109,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0110,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0112,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0113,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0133,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0134,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRTE,0148,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0149,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0151,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0276,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
GRTE,0349,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRTE,0523,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0606,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
GRTE,0648,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0650,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
GRTE,0719,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0014,Approved,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRTE,0947,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0949,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRTE,1001,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRTE,0288,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0784,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0271,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0272,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0849,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0279,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0569,Approved,Present,Native,Common,Resident,Least Concern,False,,False
GRTE,0571,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
GRTE,0581,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0582,Approved,Present,Native,Common,Resident,Least Concern,False,,False
GRTE,1007,Approved,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRTE,1009,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
GRTE,1012,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,1014,Approved,Present,Native,Uncommon,Resident,Species of Concern,True,,False
GRTE,0518,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0917,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
GRTE,0009,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0180,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0181,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0182,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0186,Approved,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRTE,0189,Approved,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRTE,0190,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0192,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0248,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0474,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0597,Approved,Present,Native,Uncommon,Migratory,Least Concern,False,,False
GRTE,0599,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
GRTE,0684,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0788,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0789,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,1072,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,1074,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,1075,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
GRTE,1004,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0315,Approved,Present,Not Native,Occasional,Breeder,Least Concern,False,,False
GRTE,0756,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
GRTE,1166,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0258,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0303,Approved,Not Confirmed,Native,Unknown,Unknown,Threatened,True,,False
GRTE,0304,Approved,Not Present (False Report),Unknown,Unknown,Unknown,Species of Concern,True,,False
GRTE,0444,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,Falconidae,True
GRTE,0451,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Falconidae,True
GRTE,0453,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Falconidae,True
GRTE,0457,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,Falconidae,True
GRTE,0458,Approved,Present,Native,Common,Breeder,Least Concern,False,Falconidae,True
GRTE,0124,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0251,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0358,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0764,Approved,Not Confirmed,Not Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0790,Approved,Not Confirmed,Not Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0484,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
GRTE,0499,Approved,Not Present (Historical Report),Not Native,Unknown,Unknown,Endangered,True,,False
GRTE,0500,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0336,Approved,Present,Native,Rare,Resident,Species of Concern,True,,False
GRTE,0469,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0877,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0913,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0427,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0122,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0123,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0175,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0842,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
GRTE,0749,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0792,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0793,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0835,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0255,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRTE,0292,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0328,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0331,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRTE,0342,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0345,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0683,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0765,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0800,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0048,Approved,Not Confirmed,Unknown,Unknown,Unknown,Species of Concern,True,,False
GRTE,0050,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0174,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0283,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0544,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRTE,0637,Approved,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRTE,0638,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRTE,0641,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0740,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0743,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0822,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRTE,0824,Approved,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRTE,0874,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0987,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0990,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRTE,0993,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,1169,Approved,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRTE,1170,Approved,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRTE,1171,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRTE,1176,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0216,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0217,Approved,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRTE,0219,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0223,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0224,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0226,Approved,Present,Native,Common,Resident,Least Concern,False,,False
GRTE,0301,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0592,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0594,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0608,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRTE,0613,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
GRTE,0820,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0521,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0768,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0929,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRTE,1000,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,1050,Approved,Present,Native,Abundant,Breeder,Species of Concern,True,,False
GRTE,1052,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0019,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRTE,0397,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0441,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRTE,0530,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0532,Approved,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRTE,0659,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0910,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,1038,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,1162,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0562,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
GRTE,0563,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
GRTE,0402,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0715,Approved,Present,Native,Uncommon,Resident,Species of Concern,True,,False
GRTE,1070,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0076,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0080,Approved,Not Confirmed,Native,Unknown,Unknown,Under Review,True,,False
GRTE,0855,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0859,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0366,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0370,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRTE,0378,Approved,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRTE,0382,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0385,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0386,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRTE,0392,Approved,Present,Native,Rare,Migratory,Least Concern,False,,False
GRTE,0489,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0528,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
GRTE,0656,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0710,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRTE,0945,Approved,Present,Native,Rare,Resident,Least Concern,False,,False
GRTE,0957,Approved,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRTE,1114,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,1124,Approved,Not Confirmed,Unknown,Unknown,Unknown,Least Concern,False,,False
GRTE,1127,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
GRTE,1158,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRTE,0866,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0918,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRTE,0922,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0965,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0966,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0971,Approved,Present,Native,Occasional,Resident,Least Concern,False,,False
GRTE,1039,Approved,Present,Not Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0247,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0298,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0936,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,1078,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,1084,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0237,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0238,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0244,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0542,Approved,Present,Native,Rare,Breeder,Least Concern,False,,False
GRTE,0668,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0958,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0959,Approved,Not Confirmed,Unknown,Unknown,Unknown,Species of Concern,True,,False
GRTE,1090,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRTE,0320,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRTE,0322,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0417,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0418,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0419,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0420,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0422,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRTE,0940,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,1105,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,1106,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,1138,Approved,Present,Native,Abundant,Breeder,Least Concern,False,,False
GRTE,1146,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,1149,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
GRTE,0094,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0095,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRTE,0127,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
GRTE,0147,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0404,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0406,Approved,Present,Native,Uncommon,Resident,Least Concern,False,,False
GRTE,0694,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
GRTE,0761,Approved,Present,Native,Common,Resident,Species of Concern,True,,False
GRTE,0762,Approved,Not Confirmed,Unknown,Unknown,Unknown,In Recovery,True,,False
GRTE,0844,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
GRTE,0307,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0400,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
GRTE,0624,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0627,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0802,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0803,Approved,Present,Native,Rare,Breeder,Under Review,True,,False
GRTE,0806,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0809,Approved,Present,Native,Common,Breeder,Species of Concern,True,,False
GRTE,0816,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0976,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0978,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
GRTE,0980,Approved,Not Confirmed,Native,Unknown,Unknown,Species of Concern,True,,False
GRTE,0010,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0011,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,,False
GRTE,0850,Approved,Not Confirmed,Native,Unknown,Unknown,Least Concern,False,,False
GRTE,0852,Approved,Present,Native,Common,Breeder,Least Concern,False,,False
GRTE,0853,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,,False
GRTE,0012,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Strigidae,True
GRTE,0013,Approved,Present,Native,Uncommon,Breeder,Least Concern,False,Strigidae,True
GRTE,0102,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Strigidae,True
GRTE,0104,Approved,Present,Native,Uncommon,Breeder,Species of Concern,True,Strigidae,True
